fdata;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
"25/06/2023";"11:18:00";"24";"Acidente c";"168,3";"BR-393/RJ";"Decrescente";"Colis�o lateral no mesmo sentido";1;0;0;1;0;0;0;0;0;0;1;0;1;0;0
"26/06/2023";"13:41:00";"33";"Acidente c";"280,4";"BR-393/RJ";"Crescente";"Acidentes de outra natureza";0;0;1;1;0;0;0;0;0;0;1;0;1;0;0
"26/06/2023";"21:57:00";"48";"Acidente s";"276";"BR-393/RJ";"Crescente";"Colis�o lateral no sentido contr�rio";2;0;0;0;0;0;0;0;0;0;8;0;0;0;0
"27/06/2023";"07:37:00";"17";"Acidente c";"238,5";"BR-393/RJ";"Decrescente";"Acidentes de outra natureza";2;0;0;0;0;0;0;0;0;0;2;1;0;0;0
"27/06/2023";"15:25:00";"41";"Acidente c";"281,1";"BR-393/RJ";"Crescente";"Acidentes de outra natureza";2;0;0;0;0;0;0;0;0;0;1;1;1;0;0
"27/06/2023";"15:50:00";"43";"Acidente c";"104,4";"BR-393/RJ";"Crescente";"Colis�o lateral no sentido contr�rio";1;0;0;1;0;0;0;0;0;0;1;0;1;0;0
"28/06/2023";"14:26:00";"40";"Acidente c";"139";"BR-393/RJ";"Decrescente";"Tombamento";1;0;1;0;0;0;0;0;0;0;1;1;0;0;0
"30/06/2023";"17:59:00";"48";"Acidente s";"283";"BR-393/RJ";"Crescente";"Acidentes de outra natureza";1;0;0;1;0;0;0;0;0;0;2;0;0;0;0
"01/07/2023";"11:27:00";"27";"Acidente s";"281,3";"BR-393/RJ";"Crescente";"Acidentes de outra natureza";1;0;0;1;0;0;0;0;0;0;3;0;0;0;0
"03/07/2023";"10:00:00";"27";"Acidente s";"268,199";"BR-393/RJ";"Crescente";"Sa�das de pista";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"04/07/2023";"06:50:00";"16";"Acidente c";"266,4";"BR-393/RJ";"Crescente";"Colis�o c/ obst�culos";1;0;0;0;0;0;0;0;0;0;1;2;2;0;0
"04/07/2023";"21:04:00";"46";"Acidente s";"252";"BR-393/RJ";"Crescente";"Sa�das de pista";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"05/07/2023";"07:59:00";"14";"Acidente s";"175,699";"BR-393/RJ";"Crescente";"Colis�o com ve�culos (traseira)";2;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"05/07/2023";"16:44:00";"37";"Acidente c";"167,5";"BR-393/RJ";"Crescente";"Engavetamento";2;0;1;0;0;0;0;0;0;0;0;5;0;0;0
"06/07/2023";"19:01:00";"55";"Acidente c";"252";"BR-393/RJ";"Crescente";"Colis�o com ve�culos (traseira)";1;0;0;1;0;0;0;0;0;0;2;0;1;0;0
"07/07/2023";"07:28:00";"18";"Acidente c";"240,699";"BR-393/RJ";"Crescente";"Colis�o com ve�culos (traseira)";1;0;1;0;0;0;0;0;0;0;1;0;1;0;0
"07/07/2023";"09:02:00";"23";"Acidente c";"238,4";"BR-393/RJ";"Decrescente";"Engavetamento";2;0;0;1;0;0;0;0;0;0;5;1;0;0;0
"07/07/2023";"13:59:00";"43";"Acidente c";"252,199";"BR-393/RJ";"Crescente";"Acidentes de outra natureza";2;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"07/07/2023";"17:01:00";"55";"Acidente s";"172,599";"BR-393/RJ";"Crescente";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"07/07/2023";"19:48:00";"62";"Acidente s";"282";"BR-393/RJ";"Decrescente";"Engavetamento";3;0;0;0;0;0;0;0;0;0;4;0;0;0;0
"08/07/2023";"06:46:00";"14";"Acidente s";"168,8";"BR-393/RJ";"Crescente";"Acidentes de outra natureza";2;0;0;0;0;0;0;0;0;0;6;0;0;0;0
"08/07/2023";"06:55:00";"15";"Acidente s";"283,699";"BR-393/RJ";"Crescente";"Colis�o lateral no mesmo sentido";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"08/07/2023";"07:00:00";"16";"Acidente c";"105,4";"BR-393/RJ";"Decrescente";"Sa�das de pista";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"08/07/2023";"22:51:00";"57";"Acidente c";"169";"BR-393/RJ";"Crescente";"Sa�das de pista";1;0;0;0;0;0;0;0;0;0;0;0;2;0;0
"09/07/2023";"11:07:00";"24";"Acidente c";"136,2";"BR-393/RJ";"Decrescente";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"09/07/2023";"12:44:00";"26";"Acidente c";"263,9";"BR-393/RJ";"Decrescente";"Sa�das de pista";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"09/07/2023";"18:25:00";"38";"Acidente c";"181";"BR-393/RJ";"Crescente";"Acidentes de outra natureza";0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"10/07/2023";"11:32:00";"32";"Acidente c";"280";"BR-393/RJ";"Decrescente";"Engavetamento";1;0;2;0;0;0;0;0;0;0;3;4;0;0;0
"10/07/2023";"19:03:00";"58";"Acidente s";"281,5";"BR-393/RJ";"Decrescente";"Colis�o com ve�culos (traseira)";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"10/07/2023";"22:07:00";"63";"Acidente c";"285";"BR-393/RJ";"Crescente";"Acidentes de outra natureza";0;0;1;1;0;0;0;0;0;0;1;0;1;0;0
"11/07/2023";"07:27:00";"13";"Acidente s";"284";"BR-393/RJ";"Decrescente";"Engavetamento";3;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"11/07/2023";"18:49:00";"66";"Acidente c";"218";"BR-393/RJ";"Crescente";"Acidentes de outra natureza";1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
"12/07/2023";"11:00:00";"40";"Acidente c";"281,9";"BR-393/RJ";"Crescente";"Colis�o lateral no sentido contr�rio";1;0;0;1;0;0;0;0;0;0;1;0;1;0;0
"13/07/2023";"16:43:00";"56";"Acidente c";"258";"BR-393/RJ";"Crescente";"Colis�o com ve�culos (traseira)";0;0;0;1;0;0;0;0;0;1;1;0;0;1;0
"14/07/2023";"05:11:00";"13";"Acidente s";"237,4";"BR-393/RJ";"Decrescente";"Atropelamento de animais";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"14/07/2023";"06:34:00";"18";"Acidente c";"102,5";"BR-393/RJ";"Decrescente";"Colis�o com ve�culos (frontal)";1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
"15/07/2023";"01:45:00";"12";"Acidente c";"246,5";"BR-393/RJ";"Crescente";"Tombamento";0;0;1;0;0;0;0;0;0;0;0;1;3;0;0
"15/07/2023";"06:10:00";"15";"Acidente s";"285,8";"BR-393/RJ";"Crescente";"Acidentes de outra natureza";1;0;0;0;1;0;0;0;0;0;2;0;0;0;0
"16/07/2023";"16:01:00";"39";"Acidente c";"282,399";"BR-393/RJ";"Crescente";"Acidentes de outra natureza";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"17/07/2023";"14:40:00";"43";"Acidente c";"238,5";"BR-393/RJ";"Decrescente";"Acidentes de outra natureza";2;0;0;0;0;0;0;0;0;0;1;3;0;0;0
"17/07/2023";"16:47:00";"46";"Acidente s";"242,3";"BR-393/RJ";"Crescente";"Sa�das de pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"18/07/2023";"16:55:00";"51";"Acidente c";"122";"BR-393/RJ";"Decrescente";"Colis�o lateral no sentido contr�rio";1;0;1;0;0;0;0;0;0;0;3;2;0;0;0
"18/07/2023";"22:50:00";"66";"Acidente c";"168,9";"BR-393/RJ";"Crescente";"Colis�o com ve�culos (traseira)";1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
"19/07/2023";"02:57:00";"14";"Acidente s";"265";"BR-393/RJ";"Decrescente";"Colis�o com ve�culos (traseira)";0;0;2;0;0;0;0;0;0;0;2;0;0;0;0
"21/07/2023";"00:40:00";"1";"Acidente c";"224,199";"BR-393/RJ";"Crescente";"Colis�o com ve�culos (traseira)";1;0;0;0;0;0;0;0;0;1;3;0;1;0;0
"21/07/2023";"14:13:00";"45";"Acidente c";"283,3";"BR-393/RJ";"Decrescente";"Atropelamento de pedestre";0;0;0;0;1;0;0;0;0;0;0;0;1;0;1
"21/07/2023";"14:47:00";"46";"Acidente c";"146,199";"BR-393/RJ";"Crescente";"Colis�o lateral no mesmo sentido";1;0;1;0;0;0;0;0;0;0;1;3;0;0;0
"21/07/2023";"14:56:00";"48";"Acidente c";"103,099";"BR-393/RJ";"Decrescente";"Colis�o com ve�culos (traseira)";0;0;2;0;0;0;0;0;0;0;1;1;0;0;0
"21/07/2023";"19:17:00";"54";"Acidente c";"105,599";"BR-393/RJ";"Decrescente";"Colis�o com ve�culos (traseira)";2;0;0;0;0;0;0;0;0;0;4;2;0;0;0
"21/07/2023";"20:33:00";"57";"Acidente c";"268";"BR-393/RJ";"Crescente";"Acidentes de outra natureza";1;0;0;1;0;0;0;0;0;0;2;0;1;0;0
"22/07/2023";"10:27:00";"28";"Acidente c";"243,5";"BR-393/RJ";"Decrescente";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;2;0;1;0
"22/07/2023";"12:47:00";"36";"Acidente c";"167,8";"BR-393/RJ";"Decrescente";"Colis�o com ve�culos (traseira)";1;0;0;1;0;0;0;0;0;0;1;0;1;0;0
"22/07/2023";"15:44:00";"45";"Acidente s";"161,8";"BR-393/RJ";"Decrescente";"Tombamento";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"23/07/2023";"07:18:00";"17";"Acidente c";"102,5";"BR-393/RJ";"Decrescente";"Colis�o com ve�culos (frontal)";2;0;0;0;0;0;0;0;0;0;0;4;1;0;0
"23/07/2023";"09:32:00";"24";"Acidente c";"252,5";"BR-393/RJ";"Crescente";"Tombamento";0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
"23/07/2023";"18:49:00";"49";"Acidente c";"178";"BR-393/RJ";"Decrescente";"Acidentes de outra natureza";1;0;0;1;0;0;0;0;0;0;0;2;1;0;0
"24/07/2023";"09:17:00";"26";"Acidente s";"175,4";"BR-393/RJ";"Decrescente";"Sa�das de pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"24/07/2023";"10:34:00";"35";"Acidente s";"284,199";"BR-393/RJ";"Decrescente";"Colis�o com ve�culos (traseira)";2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"24/07/2023";"17:34:00";"55";"Acidente s";"279,699";"BR-393/RJ";"Decrescente";"Colis�o com ve�culos (traseira)";2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"25/07/2023";"13:40:00";"40";"Acidente s";"285,3";"BR-393/RJ";"Decrescente";"Colis�o lateral no mesmo sentido";2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"26/07/2023";"06:42:00";"12";"Acidente c";"139";"BR-393/RJ";"Crescente";"Sa�das de pista";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"26/07/2023";"09:38:00";"29";"Acidente c";"114";"BR-393/RJ";"Decrescente";"Sa�das de pista";1;0;0;0;0;0;0;0;0;0;0;4;0;0;0
"26/07/2023";"09:38:00";"31";"Acidente c";"114";"BR-393/RJ";"Decrescente";"Sa�das de pista";1;0;0;0;0;0;0;0;0;0;0;4;0;0;0
"27/07/2023";"06:48:00";"12";"Acidente c";"204,9";"BR-393/RJ";"Crescente";"Colis�o com ve�culos (frontal)";1;0;1;0;0;0;0;0;0;0;0;1;0;0;1
"27/07/2023";"09:33:00";"26";"Acidente s";"252,3";"BR-393/RJ";"Decrescente";"Colis�o c/ obst�culos";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"27/07/2023";"19:20:00";"63";"Acidente s";"3,25";"Al�a Sul";"Crescente";"Colis�o com ve�culos (frontal)";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"28/07/2023";"11:02:00";"38";"Acidente c";"195,9";"BR-393/RJ";"Crescente";"Colis�o lateral no sentido contr�rio";0;0;2;0;0;0;0;0;0;0;0;0;1;1;0
"29/07/2023";"00:08:00";"1";"Acidente s";"169";"BR-393/RJ";"Crescente";"Sa�das de pista";1;0;0;0;0;0;0;0;0;0;4;0;0;0;0
"29/07/2023";"01:50:00";"3";"Acidente c";"249";"BR-393/RJ";"Crescente";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"29/07/2023";"11:35:00";"23";"Acidente c";"163,599";"BR-393/RJ";"Crescente";"Acidentes de outra natureza";0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
"29/07/2023";"13:32:00";"31";"Acidente s";"257,8";"BR-393/RJ";"Decrescente";"Colis�o lateral no mesmo sentido";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"30/07/2023";"12:00:00";"23";"Acidente c";"242,4";"BR-393/RJ";"Crescente";"Colis�o c/ obst�culos";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"31/07/2023";"08:58:00";"16";"Acidente c";"279,199";"BR-393/RJ";"Decrescente";"Acidentes de outra natureza";1;0;0;1;0;0;0;0;0;0;1;0;1;0;0
"01/08/2023";"18:20:00";"60";"Acidente c";"180";"BR-393/RJ";"Crescente";"Colis�o com ve�culos (frontal)";0;1;0;1;0;0;0;0;0;0;0;0;2;0;0
"02/08/2023";"19:09:00";"53";"Acidente s";"285";"BR-393/RJ";"Decrescente";"Colis�o com ve�culos (traseira)";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"02/08/2023";"20:03:00";"58";"Acidente s";"173,099";"BR-393/RJ";"Crescente";"Atropelamento de animais";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"03/08/2023";"00:54:00";"2";"Acidente c";"144,4";"BR-393/RJ";"Decrescente";"Colis�o com ve�culos (frontal)";1;0;1;0;0;0;0;0;0;0;1;0;1;1;0
"03/08/2023";"06:08:00";"21";"Acidente s";"101,9";"BR-393/RJ";"Decrescente";"Colis�o c/ obst�culos";0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"03/08/2023";"08:17:00";"33";"Acidente s";"278";"BR-393/RJ";"Decrescente";"Colis�o lateral no mesmo sentido";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"03/08/2023";"17:01:00";"65";"Atropelame";"280";"BR-393/RJ";"Crescente";"Atropelamento de pedestre";1;0;0;0;0;0;0;0;0;0;1;0;1;0;0
"04/08/2023";"07:02:00";"14";"Acidente s";"282,1";"BR-393/RJ";"Decrescente";"Acidentes de outra natureza";1;0;0;1;0;0;0;0;0;0;2;0;0;0;0
"04/08/2023";"19:41:00";"61";"Acidente s";"282";"BR-393/RJ";"Crescente";"Engavetamento";2;0;1;0;0;0;0;0;0;0;4;0;0;0;0
"04/08/2023";"20:57:00";"65";"Acidente s";"157,3";"BR-393/RJ";"Decrescente";"Colis�o lateral no mesmo sentido";1;0;1;0;0;0;0;0;0;0;5;0;0;0;0
"05/08/2023";"07:51:00";"18";"Acidente s";"165,9";"BR-393/RJ";"Crescente";"Colis�o lateral no mesmo sentido";1;0;0;1;0;0;0;0;0;0;2;0;0;0;0
"05/08/2023";"10:50:00";"25";"Acidente c";"104,599";"BR-393/RJ";"Decrescente";"Colis�o com ve�culos (traseira)";3;0;0;0;0;0;0;0;0;0;3;0;1;0;0
"07/08/2023";"10:56:00";"27";"Acidente s";"108,9";"BR-393/RJ";"Decrescente";"Colis�o lateral no mesmo sentido";0;0;1;0;0;0;0;0;0;1;3;0;0;0;0
"07/08/2023";"16:33:00";"42";"Acidente s";"261,6";"BR-393/RJ";"Crescente";"Colis�o lateral no sentido contr�rio";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"07/08/2023";"20:24:00";"48";"Acidente c";"193";"BR-393/RJ";"Crescente";"Acidentes de outra natureza";0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
"09/08/2023";"07:15:00";"15";"Acidente c";"263,899";"BR-393/RJ";"Decrescente";"Colis�o lateral no sentido contr�rio";1;0;1;0;0;0;0;0;0;0;3;0;1;0;0
"09/08/2023";"19:37:00";"55";"Acidente c";"283,399";"BR-393/RJ";"Crescente";"Colis�o com ve�culos (traseira)";2;0;0;0;0;0;0;0;0;0;2;1;0;0;0
"10/08/2023";"04:57:00";"16";"Acidente c";"172,3";"BR-393/RJ";"Decrescente";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"11/08/2023";"06:53:00";"16";"Acidente c";"131";"BR-393/RJ";"Decrescente";"Tombamento";0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"12/08/2023";"13:54:00";"40";"Acidente c";"128,5";"BR-393/RJ";"Crescente";"Colis�o lateral no sentido contr�rio";1;0;1;0;0;0;0;0;0;0;0;1;1;0;0
"13/08/2023";"04:41:00";"17";"Acidente c";"160,5";"BR-393/RJ";"Crescente";"Colis�o c/ obst�culos";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"13/08/2023";"06:33:00";"18";"Acidente c";"104,5";"BR-393/RJ";"Crescente";"Colis�o c/ obst�culos";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"13/08/2023";"11:29:00";"28";"Acidente c";"107,95";"BR-393/RJ";"Crescente";"Acidentes de outra natureza";1;0;0;1;0;0;0;0;0;0;0;2;0;0;0
"13/08/2023";"19:05:00";"45";"Acidente c";"112,5";"BR-393/RJ";"Decrescente";"Atropelamento de animais";0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
"14/08/2023";"07:33:00";"18";"Acidente s";"257,8";"BR-393/RJ";"Decrescente";"Colis�o c/ obst�culos";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"14/08/2023";"11:20:00";"32";"Acidente c";"161,9";"BR-393/RJ";"Decrescente";"Tombamento";0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
"14/08/2023";"11:37:00";"33";"Acidente c";"177,8";"BR-393/RJ";"Crescente";"Acidentes de outra natureza";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"14/08/2023";"18:27:00";"52";"Acidente s";"217,3";"BR-393/RJ";"Crescente";"Sa�das de pista";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"18/08/2023";"10:39:00";"27";"Acidente s";"280";"BR-393/RJ";"Decrescente";"Colis�o com ve�culos (traseira)";2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"18/08/2023";"11:24:00";"32";"Acidente c";"284,199";"BR-393/RJ";"Decrescente";"Colis�o com ve�culos (traseira)";2;0;0;0;0;0;0;0;0;0;1;1;0;0;0
"18/08/2023";"19:11:00";"61";"Acidente s";"117";"BR-393/RJ";"Decrescente";"Colis�o c/ obst�culos";1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"19/08/2023";"08:26:00";"14";"Acidente c";"284,5";"BR-393/RJ";"Crescente";"Colis�o com ve�culos (traseira)";1;0;0;1;0;0;0;0;0;0;2;0;1;0;0
"19/08/2023";"13:34:00";"30";"Acidente c";"176,199";"BR-393/RJ";"Decrescente";"Colis�o com ve�culos (traseira)";1;0;1;0;0;0;0;0;0;0;0;2;1;0;0
"19/08/2023";"21:31:00";"51";"Acidente c";"134,599";"BR-393/RJ";"Crescente";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"20/08/2023";"13:31:00";"24";"Acidente s";"242,3";"BR-393/RJ";"Crescente";"Sa�das de pista";1;0;0;0;0;0;0;0;0;0;7;0;0;0;0
"20/08/2023";"15:40:00";"35";"Acidente c";"220,699";"BR-393/RJ";"Decrescente";"Sa�das de pista";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"20/08/2023";"16:46:00";"38";"Acidente c";"174";"BR-393/RJ";"Crescente";"Sa�das de pista";1;0;0;0;0;0;0;0;0;0;0;1;2;0;0
"20/08/2023";"19:24:00";"47";"Acidente s";"239";"BR-393/RJ";"Decrescente";"Sa�das de pista";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"20/08/2023";"23:07:00";"56";"Acidente c";"263,3";"BR-393/RJ";"Crescente";"Tombamento";0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"21/08/2023";"01:27:00";"1";"Acidente s";"122";"BR-393/RJ";"Crescente";"Sa�das de pista";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"21/08/2023";"06:52:00";"18";"Acidente c";"248,4";"BR-393/RJ";"Crescente";"Atropelamento de pedestre";1;0;0;0;0;0;0;0;0;0;0;0;2;0;1
"21/08/2023";"13:23:00";"36";"Acidente s";"175,699";"BR-393/RJ";"Crescente";"Colis�o com ve�culos (traseira)";1;0;0;0;1;0;0;0;0;0;37;1;0;0;0
"22/08/2023";"04:42:00";"12";"Acidente s";"169,099";"BR-393/RJ";"Crescente";"Atropelamento de animais";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"22/08/2023";"20:24:00";"55";"Acidente c";"286";"BR-393/RJ";"Crescente";"Colis�o com ve�culos (traseira)";1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
"23/08/2023";"19:23:00";"57";"Acidente s";"170,9";"BR-393/RJ";"Decrescente";"Sa�das de pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"24/08/2023";"17:17:00";"45";"Acidente c";"238";"BR-393/RJ";"Crescente";"Acidentes de outra natureza";1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
"24/08/2023";"19:08:00";"52";"Atropelame";"283";"BR-393/RJ";"Decrescente";"Atropelamento de pedestre";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"25/08/2023";"03:41:00";"3";"Acidente c";"178";"BR-393/RJ";"Crescente";"Acidentes de outra natureza";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"25/08/2023";"11:02:00";"36";"Acidente s";"178";"BR-393/RJ";"Decrescente";"Engavetamento";3;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"26/08/2023";"00:32:00";"2";"Acidente c";"240";"BR-393/RJ";"Crescente";"Colis�o lateral no mesmo sentido";1;0;1;0;0;0;0;0;0;0;1;2;0;0;0
"26/08/2023";"09:48:00";"24";"Acidente c";"258";"BR-393/RJ";"Crescente";"Colis�o c/ obst�culos";1;0;0;0;0;0;0;0;0;0;1;1;0;0;0
"26/08/2023";"12:21:00";"29";"Acidente c";"3,05";"Al�a Sul";"Crescente";"Colis�o lateral no mesmo sentido";1;0;0;1;0;0;0;0;0;0;1;1;1;0;0
"26/08/2023";"15:34:00";"35";"Acidente c";"175,9";"BR-393/RJ";"Decrescente";"Colis�o c/ obst�culos";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"27/08/2023";"03:21:00";"3";"Acidente c";"284,8";"BR-393/RJ";"Crescente";"Colis�o com ve�culos (frontal)";3;0;0;0;0;0;0;0;0;0;2;0;1;0;0
"27/08/2023";"14:22:00";"31";"Acidente s";"172";"BR-393/RJ";"Crescente";"Sa�das de pista";1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"27/08/2023";"22:50:00";"57";"Acidente s";"285";"BR-393/RJ";"Decrescente";"Sa�das de pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"28/08/2023";"06:48:00";"16";"Acidente s";"172";"BR-393/RJ";"Decrescente";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"28/08/2023";"10:34:00";"27";"Acidente s";"123";"BR-393/RJ";"Decrescente";"Colis�o c/ obst�culos";1;0;0;0;0;0;0;0;0;0;3;2;0;0;0
"28/08/2023";"14:34:00";"35";"Acidente c";"229";"BR-393/RJ";"Decrescente";"Sa�das de pista";0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
"29/08/2023";"18:15:00";"63";"Acidente s";"284";"BR-393/RJ";"Crescente";"Colis�o com ve�culos (traseira)";2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"29/08/2023";"20:49:00";"70";"Acidente c";"147,699";"BR-393/RJ";"Crescente";"Atropelamento de pedestre";1;0;2;0;0;0;0;0;0;0;3;0;0;0;2
"30/08/2023";"05:49:00";"12";"Acidente s";"229,599";"BR-393/RJ";"Crescente";"Colis�o c/ obst�culos";0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"30/08/2023";"09:49:00";"27";"Acidente c";"102,9";"BR-393/RJ";"Decrescente";"Acidentes de outra natureza";1;0;0;1;0;0;0;0;0;0;1;0;1;1;0
"30/08/2023";"14:40:00";"41";"Acidente c";"274,8";"BR-393/RJ";"Decrescente";"Engavetamento";2;0;1;0;0;0;0;0;0;0;2;0;3;0;0
"31/08/2023";"18:33:00";"69";"Acidente c";"286";"BR-393/RJ";"Decrescente";"Colis�o lateral no mesmo sentido";1;0;0;1;0;0;0;0;0;0;2;1;0;0;0
"01/09/2023";"00:42:00";"2";"Acidente s";"236";"BR-393/RJ";"Decrescente";"Acidentes de outra natureza";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
"01/09/2023";"20:13:00";"71";"Acidente s";"279,8";"BR-393/RJ";"Crescente";"Acidentes de outra natureza";1;0;0;0;0;0;0;0;0;1;4;0;0;0;0
"02/09/2023";"02:26:00";"16";"Acidente s";"181";"BR-393/RJ";"Decrescente";"Colis�o c/ obst�culos";1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"02/09/2023";"10:35:00";"33";"Acidente s";"281,3";"BR-393/RJ";"Crescente";"Colis�o com ve�culos (traseira)";1;0;1;0;0;0;0;0;0;0;3;0;0;0;0
"03/09/2023";"15:05:00";"34";"Acidente s";"183";"BR-393/RJ";"Decrescente";"Colis�o com ve�culos (traseira)";2;0;0;0;0;0;0;0;0;0;0;2;3;0;0
"03/09/2023";"15:23:00";"35";"Acidente c";"250";"BR-393/RJ";"Decrescente";"Acidentes de outra natureza";2;0;0;0;0;0;0;0;0;0;1;0;1;0;0
"03/09/2023";"21:33:00";"58";"Acidente s";"246";"BR-393/RJ";"Decrescente";"Colis�o c/ obst�culos";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"04/09/2023";"07:49:00";"23";"Acidente s";"282";"BR-393/RJ";"Crescente";"Colis�o com ve�culos (traseira)";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"05/09/2023";"03:44:00";"14";"Acidente s";"247,599";"BR-393/RJ";"Decrescente";"Atropelamento de animais";1;0;1;0;0;0;0;0;0;0;6;0;0;0;0
"05/09/2023";"16:16:00";"49";"Acidente s";"283";"BR-393/RJ";"Crescente";"Colis�o com ve�culos (traseira)";1;0;0;1;0;0;0;0;0;0;2;1;0;0;0
"06/09/2023";"09:42:00";"31";"Acidente s";"283,699";"BR-393/RJ";"Crescente";"Colis�o com ve�culos (traseira)";2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"06/09/2023";"10:25:00";"34";"Acidente s";"167,5";"BR-393/RJ";"Decrescente";"Colis�o com ve�culos (traseira)";2;0;0;0;0;0;0;0;0;0;5;0;0;0;0
"06/09/2023";"11:13:00";"37";"Acidente s";"102,8";"BR-393/RJ";"Decrescente";"Engavetamento";3;0;0;0;0;0;0;0;0;0;4;0;0;0;0
"08/09/2023";"07:14:00";"11";"Acidente s";"234,699";"BR-393/RJ";"Crescente";"Sa�das de pista";0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
"08/09/2023";"10:54:00";"24";"Acidente c";"146,4";"BR-393/RJ";"Decrescente";"Tombamento";0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"08/09/2023";"11:40:00";"27";"Acidente s";"102";"BR-393/RJ";"Decrescente";"Colis�o com ve�culos (traseira)";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
