data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
"26/12/2022";"13:32:00";"99";"AC03-ACIDE";"653";"BR-163/PA";"Norte";"Tombamento";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"26/12/2022";"15:24:00";"119";"AC03-ACIDE";"229,245";"BR-163/PA";"Norte";"Colisão Traseira";0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
"27/12/2022";"08:57:00";"59";"AC02-ACIDE";"621";"BR-163/PA";"Norte";"Engavetamento";2;0;1;0;0;0;0;0;0;0;0;5;2;0;0
"27/12/2022";"21:18:00";"178";"AC02-ACIDE";"534,614";"BR-163/PA";"Norte";"Queda de Moto";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"29/12/2022";"14:00:00";"117";"AC03-ACIDE";"23";"BR-163/PA";"Norte";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"29/12/2022";"19:52:00";"153";"AC01-ACIDE";"951,44";"BR-163/MT";"Sul";"Colisão Frontal";0;0;1;0;0;0;0;0;0;1;0;1;0;0;1
"30/12/2022";"02:07:00";"4";"AC03-ACIDE";"498,518";"BR-163/PA";"Sul";"Colisão Lateral";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"30/12/2022";"17:14:00";"80";"AC02-ACIDE";"399,793";"BR-163/PA";"Norte";"Colisão Frontal";1;0;0;0;0;0;0;0;0;1;0;1;1;1;0
"30/12/2022";"18:21:00";"83";"AC02-ACIDE";"372";"BR-163/PA";"Sul";"Colisão Lateral";1;0;1;0;0;0;0;0;0;0;1;0;1;2;0
"30/12/2022";"18:25:00";"84";"AC03-ACIDE";"664,273";"BR-163/PA";"Norte";"Capotamento";1;0;0;0;0;0;0;0;0;0;5;0;0;0;0
"31/12/2022";"00:06:00";"8";"AC03-ACIDE";"113,569";"BR-163/PA";"Norte";"Colisão Traseira";0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
"31/12/2022";"07:25:00";"40";"AC01-ACIDE";"1110,30";"BR-163/MT";"Sul";"Capotamento";0;0;1;0;0;0;0;0;0;0;0;0;0;1;2
"31/12/2022";"15:49:00";"103";"AC03-ACIDE";"499,183";"BR-163/PA";"Norte";"Choque - Obstáculo Fixo";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"31/12/2022";"18:56:00";"125";"AC02-ACIDE";"859";"BR-163/MT";"Sul";"Colisão Traseira";1;0;0;1;0;0;0;0;0;0;0;5;0;0;0
"31/12/2022";"19:31:00";"129";"AC02-ACIDE";"140,521";"BR-163/PA";"Norte";"Atropelamento de Animal";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"31/12/2022";"23:00:00";"146";"AC03-ACIDE";"919,938";"BR-163/MT";"Norte";"Saida de Pista";0;0;1;0;0;1;0;0;0;0;4;0;0;0;0
"01/01/2023";"01:43:00";"17";"AC02-ACIDE";"1111,21";"BR-163/MT";"Sul";"Tombamento";0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
"01/01/2023";"03:24:00";"24";"AC02-ACIDE";"1026,88";"BR-163/MT";"Norte";"Atropelamento de Animal";1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"01/01/2023";"05:39:00";"30";"AC03-ACIDE";"1056";"BR-163/MT";"Sul";"Capotamento";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"01/01/2023";"10:15:00";"66";"AC03-ACIDE";"205,671";"BR-163/PA";"Sul";"Saida de Pista";0;0;1;0;0;1;0;0;0;0;2;0;0;0;0
"01/01/2023";"13:54:00";"90";"AC02-ACIDE";"923";"BR-163/MT";"Sul";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"02/01/2023";"04:36:00";"16";"AC03-ACIDE";"953,6";"BR-163/MT";"Sul";"Atropelamento de Animal";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
