data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
"10/04/2022";"05:01:00";"36";"ac03 - Aci";"690,16";"BR-365/MG";"Oeste";"Choque - Outros";1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"10/04/2022";"18:03:00";"242";"ac02 - Aci";"762,1";"BR-365/MG";"Leste";"Capotamento";0;0;0;0;0;0;0;0;0;1;2;1;0;0;0
"11/04/2022";"14:20:00";"187";"ac03 - Aci";"867,32";"BR-365/MG";"Oeste";"Capotamento";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"12/04/2022";"00:17:00";"4";"ac03 - Aci";"143,57";"BR-364/GO";"Oeste";"Choque - Talude ou Barranco";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"12/04/2022";"04:16:00";"19";"ac03 - Aci";"649";"BR-365/MG";"Leste";"Tombamento";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"12/04/2022";"11:54:00";"197";"ac02 - Aci";"827,21";"BR-365/MG";"Leste";"Choque - Arvore";0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"12/04/2022";"16:37:00";"304";"ac03 - Aci";"708,45";"BR-365/MG";"Oeste";"Choque - Defensa metálica";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"13/04/2022";"05:43:00";"25";"ac03 - Aci";"113";"BR-364/GO";"Oeste";"Choque - Defensa metálica";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"13/04/2022";"15:11:00";"195";"ac03 - Aci";"680,62";"BR-365/MG";"Leste";"Choque - Objeto sobre a pista";0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
"15/04/2022";"22:36:00";"304";"ac03 - Aci";"9,5";"BR-364/GO";"Leste";"Choque - Elemento de Drenagem";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"16/04/2022";"03:33:00";"24";"ac03 - Aci";"652,1";"BR-365/MG";"Leste";"Choque - Outros";0;0;0;0;1;0;0;0;0;1;24;0;0;0;0
"16/04/2022";"08:29:00";"59";"ac02 - Aci";"30";"BR-364/GO";"Leste";"Colisão Transversal";0;0;0;0;1;0;0;0;0;1;3;1;0;0;0
"16/04/2022";"11:06:00";"112";"ac03 - Aci";"77,02";"BR-364/GO";"Leste";"Choque - Defensa metálica";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"16/04/2022";"19:55:00";"225";"ac02 - Aci";"823,35";"BR-365/MG";"Oeste";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"17/04/2022";"05:06:00";"41";"ac01 - Aci";"681";"BR-365/MG";"Leste";"Choque - Outros";1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
"17/04/2022";"17:00:00";"205";"ac02 - Aci";"137,57";"BR-364/GO";"Oeste";"Tombamento";0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"18/04/2022";"14:59:00";"215";"ac03 - Aci";"859,3";"BR-365/MG";"Oeste";"Colisão Traseira";1;0;0;0;0;1;0;0;0;0;3;0;0;0;0
"18/04/2022";"16:26:00";"246";"ac03 - Aci";"762";"BR-365/MG";"Oeste";"Colisão Traseira";2;0;0;0;0;0;0;0;0;0;8;0;0;0;0
"19/04/2022";"10:44:00";"165";"ac03 - Aci";"690";"BR-365/MG";"Oeste";"Colisão Traseira";1;0;1;0;0;0;0;0;0;0;3;0;0;0;0
"19/04/2022";"21:25:00";"377";"ac03 - Aci";"713,6";"BR-365/MG";"Oeste";"Atropelamento de Animal";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"21/04/2022";"11:44:00";"179";"ac03 - Aci";"676,46";"BR-365/MG";"Oeste";"Choque - Elemento de Drenagem";1;0;0;0;0;0;0;0;0;0;5;0;0;0;0
"21/04/2022";"11:46:00";"180";"ac03 - Aci";"667,3";"BR-365/MG";"Oeste";"Colisão Traseira";0;0;2;0;0;0;0;0;0;0;3;0;0;0;0
"21/04/2022";"16:43:00";"257";"ac03 - Aci";"645,6";"BR-365/MG";"Leste";"Colisão Traseira";1;0;0;0;0;1;0;0;0;0;2;0;0;0;0
"27/04/2022";"15:51:00";"225";"ac03 - Aci";"757,19";"BR-365/MG";"Oeste";"Queda de Moto";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
"29/04/2022";"23:04:00";"412";"ac03 - Aci";"113,07";"BR-364/GO";"Oeste";"Colisão Transversal";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"02/05/2022";"13:51:00";"172";"ac02 - Aci";"672,5";"BR-365/MG";"Oeste";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"04/05/2022";"10:05:00";"101";"ac03 - Aci";"645,5";"BR-365/MG";"Oeste";"Colisão Traseira";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"04/05/2022";"11:01:00";"121";"ac03 - Aci";"634,6";"BR-365/MG";"Oeste";"Objeto lançado contra veículo";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"04/05/2022";"13:32:00";"157";"ac03 - Aci";"644,81";"BR-365/MG";"Leste";"Choque - Meio fio";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"05/05/2022";"16:24:00";"259";"ac03 - Aci";"720,2";"BR-365/MG";"Oeste";"Colisão Traseira";0;0;2;0;0;0;0;0;0;0;2;0;0;0;0
"05/05/2022";"22:40:00";"352";"ac03 - Aci";"706,6";"BR-365/MG";"Oeste";"Choque - Meio fio";0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
"06/05/2022";"08:31:00";"99";"ac03 - Aci";"670,3";"BR-365/MG";"Oeste";"Choque - Meio fio";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"06/05/2022";"10:19:00";"139";"ac03 - Aci";"645,4";"BR-365/MG";"Oeste";"Colisão Traseira";0;0;1;0;0;0;0;0;0;1;6;0;0;0;0
"08/05/2022";"16:47:00";"201";"ac03 - Aci";"744,65";"BR-365/MG";"Leste";"Choque - Objeto sobre a pista";0;0;0;0;0;1;0;0;0;1;5;0;0;0;0
"11/05/2022";"15:38:00";"296";"ac02 - Aci";"654";"BR-365/MG";"Leste";"Capotamento";0;0;0;0;0;0;0;0;0;1;0;2;0;0;0
"13/05/2022";"02:42:00";"20";"ac02 - Aci";"754,5";"BR-365/MG";"Oeste";"Queda de Moto";0;0;0;1;0;0;0;0;0;0;2;1;0;0;0
"13/05/2022";"18:55:00";"351";"ac03 - Aci";"174,05";"BR-364/GO";"Oeste";"Choque - Talude ou Barranco";0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
"15/05/2022";"18:10:00";"204";"ac03 - Aci";"706";"BR-365/MG";"Oeste";"Tombamento";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"15/05/2022";"19:27:00";"232";"ac03 - Aci";"645,6";"BR-365/MG";"Leste";"Colisão Traseira";1;0;0;0;0;0;0;0;0;1;5;0;0;0;0
"15/05/2022";"20:38:00";"243";"ac03 - Aci";"677";"BR-365/MG";"Oeste";"Choque - Elemento de Drenagem";1;0;0;0;0;0;0;0;0;0;4;0;0;0;0
"16/05/2022";"03:48:00";"13";"ac02 - Aci";"757,3";"BR-365/MG";"Oeste";"Choque - Meio fio";0;0;0;0;0;0;0;0;0;1;3;1;1;0;0
"16/05/2022";"16:04:00";"215";"ac03 - Aci";"704";"BR-365/MG";"Oeste";"Colisão Traseira";0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
"16/05/2022";"18:24:00";"242";"ac02 - Aci";"736,1";"BR-365/MG";"Leste";"Queda de Moto";0;0;0;1;0;0;0;0;0;0;0;2;0;0;0
"17/05/2022";"21:07:00";"312";"ac03 - Aci";"166,22";"BR-364/GO";"Oeste";"Tombamento";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"18/05/2022";"00:12:00";"3";"ac03 - Aci";"823,7";"BR-365/MG";"Oeste";"Capotamento";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"20/05/2022";"17:18:00";"251";"ac02 - Aci";"706";"BR-365/MG";"Oeste";"Tombamento";0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
"21/05/2022";"12:32:00";"150";"ac03 - Aci";"718,89";"BR-365/MG";"Leste";"Colisão Transversal";1;0;1;0;0;0;0;0;0;0;4;0;0;0;0
"21/05/2022";"13:15:00";"155";"ac03 - Aci";"645,4";"BR-365/MG";"Oeste";"Colisão Traseira";2;0;0;0;0;0;0;0;0;0;5;0;0;0;0
"23/05/2022";"16:05:00";"200";"ac03 - Aci";"113,9";"BR-364/GO";"Leste";"Colisão Transversal";1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
"25/05/2022";"03:34:00";"15";"ac03 - Aci";"706";"BR-365/MG";"Oeste";"Colisão Frontal";0;0;0;0;2;0;0;0;0;0;3;0;0;0;0
"25/05/2022";"05:11:00";"23";"ac03 - Aci";"837,8";"BR-365/MG";"Oeste";"Atropelamento de Animal";0;0;0;0;0;0;0;0;0;1;3;0;0;0;0
